row_id,split
116457,train
5800,train
32236,train
46028,train
86572,train
102132,train
36602,train
127266,train
81656,train
53767,train
56034,train
94392,train
67528,train
65534,train
54822,train
50676,train
73699,train
25981,train
121306,train
10722,train
57585,train
112191,train
48144,train
83145,train
67150,train
12722,train
120642,train
122100,train
104522,train
92708,train
42372,train
56779,train
129871,train
96936,train
111581,train
52647,train
33532,train
39686,train
41355,train
3045,train
62638,train
120089,train
71365,train
104675,train
25138,train
84340,train
20234,train
126852,train
74080,train
128858,train
88943,train
90760,train
45364,train
117057,train
21644,train
76011,train
20292,train
58520,train
85726,train
7548,train
100279,train
44209,train
33088,train
105142,train
42061,train
103830,train
8828,train
63892,train
126874,train
817,train
119137,train
125659,train
80020,train
105619,train
13316,train
55547,train
7421,train
111355,train
94228,train
33019,train
39357,train
66758,train
62363,train
7675,train
128307,train
17475,train
37412,train
47230,train
95407,train
72645,train
92119,train
94292,train
79770,train
16729,train
65737,train
113285,train
67018,train
68147,train
76737,train
49307,train
49815,train
5296,train
109265,train
40210,train
62224,train
9716,train
107772,train
35005,train
27076,train
107115,train
104275,train
69609,train
41746,train
56325,train
88925,train
21205,train
54007,train
61361,train
116173,train
7033,train
19154,train
2563,train
89931,train
120462,train
121362,train
74161,train
85819,train
15642,train
35105,train
66603,train
29421,train
62098,train
128803,train
38503,train
107563,train
94916,train
129740,train
107787,train
79298,train
3681,train
93491,train
7993,train
41404,train
53493,train
45205,train
54276,train
92679,train
128034,train
37654,train
117371,train
118457,train
114018,train
19629,train
73934,train
17189,train
69768,train
66177,train
42869,train
23586,train
81177,train
48543,train
36735,train
7409,train
26463,train
17791,train
13082,train
38561,train
96080,train
55952,train
54193,train
31256,train
3683,train
40301,train
100789,train
5984,train
81089,train
55411,train
93015,train
7778,train
83980,train
114326,train
8086,train
49951,train
94213,train
43331,train
29672,train
40141,train
5440,train
27286,train
56265,train
4854,train
93560,train
58776,train
68289,train
110997,train
98693,train
6364,train
31570,train
54392,train
111961,train
119230,train
99714,train
10987,train
30648,train
38539,train
47304,train
4306,train
15525,train
87933,train
104916,train
118255,train
105683,train
99342,train
22169,train
77267,train
44466,train
2263,train
122017,train
111247,train
125933,train
50536,train
123524,train
105846,train
48520,train
128183,train
101628,train
100410,train
71552,train
104552,train
63227,train
97050,train
75505,train
80543,train
53465,train
106743,train
71234,train
77792,train
85155,train
10708,train
63499,train
63011,train
81011,train
100762,train
104834,train
14863,train
74555,train
126686,train
866,train
85665,train
114759,train
121754,train
83492,train
53702,train
83858,train
79673,train
14848,train
99014,train
114486,train
87649,train
51635,train
27618,train
112483,train
19616,train
48089,train
48358,train
53013,train
42134,train
26840,train
49339,train
50073,train
79204,train
8190,train
105757,train
37477,train
11657,train
43656,train
116010,train
123327,train
62418,train
112676,train
26457,train
21975,train
65019,train
83989,train
48695,train
95136,train
100465,train
12199,train
103564,train
32357,train
118598,train
124354,train
91100,train
109053,train
90492,train
69291,train
12335,train
124989,train
79074,train
58457,train
92446,train
102316,train
1504,train
37277,train
6258,train
97459,train
119403,train
26209,train
19225,train
126674,train
24316,train
51114,train
113236,train
23472,train
39768,train
117388,train
77464,train
50467,train
48468,train
125586,train
109844,train
83223,train
93548,train
127140,train
41786,train
112214,train
61058,train
22216,train
28241,train
5693,train
68919,train
1093,train
58030,train
24232,train
21390,train
46192,train
34902,train
82158,train
14860,train
96468,train
49011,train
3221,train
106975,train
98016,train
77670,train
69785,train
57052,train
104283,train
38241,train
6166,train
75782,train
58560,train
18295,train
81485,train
16553,train
112279,train
103017,train
13396,train
71977,train
104756,train
73695,train
10074,train
64576,train
98697,train
40263,train
50391,train
54453,train
103426,train
20630,train
95141,train
66642,train
24187,train
114769,train
53321,train
96027,train
47972,train
42434,train
10564,train
102685,train
6650,train
97634,train
63962,train
114802,train
110789,train
61649,train
103488,train
87925,train
98301,train
121506,train
85648,train
127638,train
80498,train
128439,train
19515,train
132,train
128632,train
104084,train
66422,train
38021,train
90106,train
75258,train
32679,train
117822,train
3218,train
84791,train
111908,train
30798,train
22529,train
91880,train
77012,train
66777,train
46331,train
2147,train
12603,train
55903,train
39131,train
65412,train
45223,train
129850,train
120845,train
58014,train
72373,train
53217,train
15206,train
99644,train
35242,train
58314,train
99067,train
36932,train
36879,train
25291,train
60905,train
86303,train
15532,train
74732,train
58241,train
49821,train
82219,train
93733,train
82424,train
65812,train
70123,train
25998,train
100324,train
37944,train
25979,train
9956,train
90279,train
110765,train
82533,train
80401,train
81525,train
13033,train
65162,train
109133,train
80282,train
17333,train
106451,train
14427,train
75687,train
15161,train
13522,train
4826,train
126389,train
5638,train
79470,train
44061,train
59497,train
56483,train
11589,train
9989,train
62841,train
69179,train
118558,train
100513,train
63999,train
61906,train
60198,train
56792,train
98379,train
14878,train
70302,train
86951,train
126842,train
58567,train
29627,train
113783,train
60155,train
65624,train
34069,train
20526,train
54695,train
111456,train
129769,train
45977,train
102034,train
59846,train
40925,train
38382,train
11223,train
92620,train
25774,train
25190,train
19608,train
52373,train
94829,train
10171,train
108871,train
118671,train
115025,train
29890,train
124455,train
86347,train
48510,train
116396,train
54639,train
90256,train
63904,train
2121,train
67534,train
33237,train
35570,train
74924,train
81403,train
26547,train
85793,train
18810,train
68812,train
40547,train
116231,train
44066,train
38166,train
60321,train
61765,train
54378,train
85100,train
58542,train
17374,train
95775,train
51134,train
2980,train
32105,train
39980,train
13063,train
27619,train
78221,train
123075,train
80253,train
71812,train
76852,train
96317,train
75834,train
121686,train
51640,train
46581,train
20135,train
111919,train
119481,train
72469,train
38979,train
85639,train
84152,train
12115,train
115977,train
80939,train
65567,train
104589,train
64197,train
87856,train
16280,train
123193,train
56558,train
58968,train
124572,train
40720,train
111607,train
37493,train
13536,train
25732,train
125700,train
35086,train
94264,train
30935,train
15230,train
57863,train
33603,train
105042,train
93520,train
112111,train
17473,train
40839,train
38395,train
52617,train
51695,train
27214,train
121840,train
59806,train
8347,train
74256,train
56931,train
94386,train
77112,train
110255,train
22202,train
120330,train
12334,train
50313,train
85798,train
31951,train
72066,train
97059,train
54123,train
121769,train
94541,train
53488,train
89069,train
122662,train
72961,train
13463,train
116285,train
61993,train
109290,train
39340,train
89945,train
23978,train
25743,train
83819,train
81816,train
18757,train
32433,train
44085,train
87784,train
64770,train
26532,train
111817,train
10765,train
10617,train
129422,train
25988,train
6806,train
58866,train
1174,train
44331,train
84666,train
41017,train
117374,train
126315,train
55278,train
125591,train
2750,train
116115,train
119541,train
70791,train
6344,train
35132,train
95727,train
2537,train
52143,train
4184,train
23445,train
124009,train
92028,train
105940,train
19669,train
53287,train
49530,train
105377,train
64273,train
94326,train
37309,train
4567,train
75366,train
3609,train
108607,train
82391,train
12445,train
83777,train
86562,train
80202,train
129575,train
26552,train
74600,train
5405,train
2420,train
102741,train
126991,train
86828,train
116247,train
53849,train
128706,train
3650,train
96507,train
46539,train
58512,train
47398,train
36210,train
100708,train
301,train
9772,train
12509,train
37842,train
71426,train
43149,train
63177,train
53232,train
108549,train
66900,train
20378,train
110868,train
116937,train
32423,train
88434,train
110107,train
108334,train
128358,train
22266,train
129204,train
53500,train
1323,train
50304,train
98825,train
50185,train
70439,train
3996,train
37824,train
16544,train
62123,train
121917,train
111184,train
108406,train
116692,train
98393,train
52325,train
61184,train
125360,train
13685,train
19111,train
109789,train
42761,train
76116,train
72214,train
128294,train
80047,train
47069,train
1052,train
111860,train
122604,train
125608,train
59578,train
82503,train
27003,train
94764,train
91210,train
95157,train
98125,train
73456,train
118471,train
8157,train
11552,train
70554,train
30494,train
105334,train
103307,train
36991,train
15078,train
127892,train
66166,train
3735,train
785,train
113866,train
17279,train
118291,train
73402,train
50814,train
72054,train
49225,train
90084,train
90383,train
121707,train
76324,train
105059,train
10221,train
41287,train
91471,train
68599,train
53534,train
38646,train
22064,train
105890,train
96778,train
119858,train
117020,train
93648,train
117427,train
101185,train
60617,train
95705,train
66679,train
102419,train
73679,train
38750,train
22854,train
100338,train
115627,train
71454,train
32183,train
1834,train
118604,train
90747,train
39041,train
60777,train
16991,train
24575,train
128248,train
15992,train
48689,train
129246,train
25617,train
87294,train
43874,train
109966,train
23274,train
13542,train
128557,train
96087,train
88923,train
76169,train
71692,train
124804,train
18129,train
43796,train
12680,train
95435,train
55551,train
77694,train
71775,train
1685,train
103368,train
83533,train
5481,train
125525,train
28104,train
52953,train
109489,train
2767,train
90778,train
12661,train
119386,train
25506,train
16866,train
101010,train
55052,train
41629,train
40397,train
7286,train
63722,train
64386,train
46444,train
112551,train
12698,train
108126,train
99816,train
71322,train
105594,train
12003,train
88903,train
85857,train
106853,train
43831,train
15056,train
110713,train
128724,train
32445,train
57965,train
91770,train
37687,train
60349,train
71111,train
20594,train
122684,train
70283,train
81172,train
12216,train
116921,train
5728,train
85553,train
37533,train
16967,train
12723,train
101106,train
100356,train
23456,train
71313,train
9384,train
68568,train
14913,train
73960,train
39136,train
75540,train
120074,train
1425,train
126462,train
17936,train
121483,train
124341,train
32912,train
50665,train
82040,train
31435,train
12702,train
42868,train
77043,train
60136,train
50849,train
3257,train
107141,train
104364,train
2761,train
15717,train
125566,train
37093,train
53683,train
33693,train
66780,train
119850,train
31494,train
63522,train
105938,train
110633,train
69335,train
128326,train
119324,train
90166,train
96949,train
11481,train
57400,train
33502,train
52721,train
122099,train
16278,train
96194,train
83024,train
69102,train
108412,train
55384,train
106705,train
92287,train
108192,train
20814,train
50924,train
50888,train
124509,train
111965,train
33490,train
19836,train
36321,train
13852,train
82890,train
14196,train
70790,train
86405,train
57215,train
30844,train
105636,train
43407,train
13716,train
68286,train
8362,train
102185,train
384,train
113569,train
88427,train
65043,train
83968,train
21217,train
109106,train
109801,train
30408,train
74696,train
28762,train
50740,train
82010,train
41648,train
104782,train
55957,train
25159,train
96028,train
124439,train
29643,train
82056,train
101071,train
115438,train
81537,train
30819,train
41536,train
94926,train
107540,train
3567,train
126028,train
124260,train
70993,train
51349,train
46458,train
60698,train
17452,train
126039,train
5849,train
13828,train
14202,train
94119,train
22217,train
72808,train
110005,train
110071,train
19361,train
18317,train
107468,train
71761,train
113853,train
21782,train
22870,train
115195,train
80868,train
110125,train
113835,train
98927,train
47208,train
110576,train
97216,train
7414,train
80156,train
106922,train
117632,train
52912,train
38491,train
104298,train
128926,train
44844,train
59112,train
96151,train
77046,train
25549,train
18351,train
15730,train
118360,train
97686,train
10606,train
29496,train
89521,train
49925,train
116287,train
120442,train
26926,train
102433,train
35965,train
34881,train
24655,train
19790,train
60461,train
60549,train
18930,train
45371,train
45856,train
16930,train
119861,train
41177,train
117447,train
17478,train
74642,train
121610,train
111406,train
41806,train
7925,train
82018,train
56238,train
56039,train
46300,train
43348,train
100984,train
72365,train
65904,train
73389,train
50898,train
8047,train
94587,train
101655,train
100077,train
828,train
34440,train
67662,train
70586,train
17267,train
87458,train
117093,train
84302,train
28483,train
7161,train
81605,train
82959,train
77685,train
86897,train
46448,train
63149,train
322,train
114817,train
103814,train
6884,train
49433,train
115027,train
70773,train
114164,train
86646,train
102224,train
70848,train
60686,train
115558,train
123870,train
25495,train
64762,train
69063,train
13998,train
63384,train
35678,train
62308,train
10467,train
89067,train
107754,train
25069,train
80900,train
51150,train
14622,train
25008,train
33322,train
18014,train
99003,train
104492,train
90226,train
75378,train
117701,train
74739,train
116423,train
2899,train
108173,train
115793,train
15599,train
107219,train
107605,train
100873,train
23694,train
128857,train
98682,train
76370,train
108734,train
60146,train
36989,train
96066,train
35885,train
91465,train
4308,train
43715,train
78073,train
44749,train
83342,train
62798,train
48212,train
105379,train
118643,train
79971,train
35099,train
129293,train
48331,train
56196,train
38942,train
16797,train
67690,train
72762,train
73360,train
85402,train
41491,train
59627,train
82590,train
97947,train
102053,train
25717,train
73516,train
23891,train
52150,train
61211,train
44433,train
126485,train
71226,train
123966,train
119744,train
94159,train
60567,train
77415,train
58814,train
36078,train
41797,train
97602,train
60700,train
112612,train
59283,train
32669,train
24595,train
119239,train
86014,train
59330,train
94701,train
113719,train
102976,train
101265,train
117160,train
114221,train
35372,train
60901,train
104779,train
21193,train
54145,train
82046,train
109680,train
81074,train
82778,train
99031,train
106060,train
89875,train
78240,train
44380,train
82213,train
28278,train
51182,train
31941,train
72833,train
55854,train
116026,train
123529,train
128022,train
110821,train
50235,train
71506,train
15899,train
71144,train
100062,train
55807,train
43024,train
58447,train
106027,train
61164,train
62891,train
14551,train
95616,train
120118,train
34328,train
84824,train
85268,train
66235,train
100971,train
16126,train
27652,train
31566,train
39803,train
18166,train
48406,train
31438,train
47659,train
22318,train
98883,train
7854,train
26424,train
125092,train
74340,train
112996,train
102216,train
28834,train
101178,train
91232,train
91153,train
90496,train
59667,train
81266,train
31347,train
4707,train
88138,train
75189,train
79946,train
20682,train
65553,train
96986,train
122965,train
54997,train
7995,train
95730,train
11458,train
51885,train
49585,train
23952,train
58684,train
117307,train
71861,train
48458,train
35822,train
26726,train
77005,train
58953,train
94597,train
30042,train
5087,train
4985,train
38006,train
108978,train
81958,train
9606,train
67323,train
60990,train
125666,train
119081,train
49086,train
20134,train
67731,train
94118,train
18671,train
90029,train
100118,train
87279,train
54347,train
48779,train
68883,train
95636,train
21076,train
80278,train
40630,train
92898,train
8434,train
50889,train
8776,train
71077,train
14884,train
71207,train
19200,train
8680,train
14198,train
4693,train
45694,train
87510,train
74857,train
124971,train
93525,train
117164,train
106120,train
118204,train
394,train
80791,train
105332,train
55916,train
56582,train
49575,train
79624,train
58504,train
76853,train
32079,train
98529,train
92061,train
34014,train
53011,train
8460,train
126499,train
111423,train
126594,train
127061,train
60013,train
94288,train
114138,train
15120,train
40929,train
29794,train
108486,train
38657,train
19227,train
114109,train
14786,train
33021,train
123997,train
112159,train
24133,train
10244,train
109748,train
100179,train
84660,train
7920,train
126748,train
107135,train
26910,train
49560,train
28480,train
9352,train
89837,train
105945,train
25833,train
20457,train
59448,train
104432,train
103466,train
101912,train
30537,train
62416,train
19306,train
35261,train
90301,train
104441,train
128752,train
128199,train
75957,train
30655,train
45183,train
99071,train
13145,train
105416,train
102922,train
37272,train
75252,train
32451,train
55366,train
45339,train
32635,train
90207,train
115356,train
113382,train
112466,train
92581,train
119223,train
118061,train
55708,train
17731,train
87201,train
74468,train
17559,train
15724,train
89491,train
101496,train
83384,train
21606,train
119484,train
56129,train
79788,train
14692,train
117653,train
75854,train
59000,train
46382,train
89698,train
29034,train
6242,train
120591,train
69429,train
28522,train
57273,train
103903,train
89173,train
5306,train
72202,train
13368,train
30811,train
92082,train
4518,train
48843,train
128577,train
57,train
116012,train
43793,train
7534,train
31725,train
15058,train
70580,train
42945,train
18897,train
4722,train
67533,train
349,train
34803,train
120342,train
74223,train
59472,train
25647,train
14896,train
127026,train
8303,train
71148,train
58056,train
57730,train
41392,train
9672,train
71348,train
30897,train
23843,train
96599,train
21948,train
56449,train
60859,train
9886,train
3276,train
119788,train
74172,train
22053,train
109038,train
59253,train
125974,train
56682,train
26071,train
60267,train
50322,train
25631,train
49363,train
3151,train
59844,train
43129,train
19521,train
110958,train
54779,train
17897,train
16323,train
61686,train
92785,train
22183,train
76429,train
66024,train
25212,train
120082,train
99321,train
54027,train
67864,train
77021,train
19489,train
60058,train
90073,train
71252,train
50040,train
29571,train
90786,train
38846,train
32142,train
83200,train
83679,train
127622,train
78396,train
116056,train
114988,train
103873,train
99037,train
81957,train
110658,train
97981,train
0,train
49337,train
30179,train
69992,train
47354,train
64027,train
71122,train
104049,train
30985,train
102710,train
60314,train
36949,train
24979,train
19379,train
96473,train
124584,train
21223,train
31090,train
53450,train
119124,train
96188,train
101690,train
109943,train
42280,train
93178,train
43705,train
14864,train
126522,train
108220,train
31466,train
129514,train
25169,train
80257,train
65674,train
17449,train
62754,train
25487,train
45301,train
82298,train
55857,train
31396,train
19501,train
55610,train
3293,train
57056,train
26128,train
17689,train
43239,train
15651,train
51571,train
51367,train
71900,train
97932,train
118650,train
81215,train
107656,train
65634,train
69117,train
85610,train
32744,train
14652,train
60200,train
55777,train
9149,train
92198,train
90498,train
63949,train
110950,train
112807,train
79380,train
53491,train
5151,train
67789,train
124302,train
54810,train
820,train
89320,train
18061,train
117248,train
37539,train
79189,train
40273,train
58211,train
90991,train
82179,train
73749,train
1110,train
72729,train
49609,train
106621,train
62371,train
18899,train
71603,train
64990,train
61116,train
72396,train
84331,train
55559,train
113349,train
66241,train
81334,train
50722,train
71860,train
62495,train
42049,train
14083,train
11965,train
36118,train
25009,train
51748,train
94773,train
34441,train
20834,train
99970,train
16932,train
25218,train
36775,train
64897,train
41892,train
56660,train
52711,train
16627,train
65017,train
85538,train
54054,train
20071,train
38799,train
60965,train
80674,train
35456,train
79741,train
23957,train
5583,train
108371,train
32915,train
73874,train
79164,train
124734,train
43151,train
91264,train
64249,train
111352,train
71884,train
34134,train
82441,train
122253,train
25609,train
49735,train
125222,train
78145,train
6664,train
94784,train
12648,train
42899,train
10769,train
40172,train
129394,train
45600,train
17203,train
112095,train
54424,train
75996,train
108574,train
61782,train
47524,train
6376,train
24641,train
17564,train
28799,train
48483,train
21472,train
6818,train
77612,train
51517,train
120013,train
63944,train
75935,train
111724,train
25651,train
22123,train
79570,train
111267,train
111822,train
49419,train
111307,train
78888,train
30103,train
86631,train
89147,train
73882,train
50233,train
63028,train
111651,train
33094,train
20615,train
24852,train
17337,train
116120,train
44239,train
26916,train
65871,train
96203,train
46388,train
38565,train
84435,train
6981,train
63601,train
87951,train
29666,train
108603,train
84034,train
42244,train
79484,train
109808,train
119434,train
29385,train
67277,train
90758,train
85521,train
54508,train
28400,train
58612,train
56591,train
50709,train
68989,train
6508,train
56122,train
2488,train
107045,train
110463,train
73897,train
124799,train
75733,train
94254,train
45809,train
61661,train
12979,train
33547,train
52430,train
28317,train
26609,train
13619,train
92633,train
68803,train
116438,train
3297,train
31787,train
66479,train
68137,train
94102,train
96131,train
78024,train
107909,train
63546,train
8585,train
111502,train
58421,train
103419,train
106051,train
104856,train
113431,train
56110,train
117769,train
94741,train
125012,train
119536,train
21347,train
23165,train
71084,train
125675,train
110762,train
42972,train
34519,train
20174,train
89136,train
54139,train
25199,train
91129,train
87913,train
29036,train
122444,train
113603,train
119778,train
25273,train
34165,train
6852,train
35882,train
35653,train
23320,train
99516,train
47391,train
102397,train
82899,train
30127,train
18270,train
36518,train
122216,train
17434,train
81186,train
39467,train
37975,train
128212,train
91014,train
125319,train
68159,train
42906,train
16601,train
17464,train
97813,train
44445,train
124640,train
113948,train
120716,train
79724,train
42051,train
69037,train
20858,train
108431,train
24857,train
51804,train
33659,train
114603,train
31147,train
42347,train
41727,train
119996,train
81587,train
114705,train
128648,train
99402,train
82169,train
119569,train
32215,train
111495,train
126673,train
85117,train
122586,train
122153,train
9268,train
1707,train
92759,train
115740,train
120327,train
118712,train
74995,train
100768,train
99574,train
30018,train
42621,train
61257,train
20038,train
114050,train
112810,train
118610,train
29516,train
72257,train
8892,train
55110,train
65948,train
119115,train
29825,train
66477,train
99485,train
52782,train
24160,train
116088,train
42995,train
94854,train
126051,train
55023,train
103431,train
120876,train
54076,train
50255,train
4440,train
55567,train
86129,train
12934,train
120166,train
20547,train
125215,train
64785,train
82141,train
33960,train
104158,train
4922,train
122324,train
57418,train
97283,train
47349,train
13445,train
81243,train
48289,train
84268,train
54587,train
78662,train
123724,train
67240,train
56326,train
39715,train
54729,train
34822,train
80663,train
91321,train
43045,train
2163,train
17111,train
43088,train
24224,train
68518,train
12104,train
118585,train
25904,train
17401,train
14274,train
58342,train
61244,train
66199,train
123821,train
70740,train
1609,train
81423,train
6032,train
126151,train
86966,train
123928,train
124693,train
8525,train
8859,train
69223,train
24267,train
122492,train
101358,train
94620,train
101383,train
125836,train
3391,train
19176,train
127677,train
70396,train
60371,train
34299,train
6035,train
93177,train
42680,train
86516,train
31258,train
21449,train
17463,train
112934,train
57824,train
84810,train
113633,train
15993,train
119247,train
104172,train
64016,train
111521,train
46597,train
121729,train
46397,train
95824,train
112955,train
38347,train
24206,train
30668,train
99765,train
57512,train
44679,train
8697,train
61248,train
4409,train
96014,train
64143,train
96195,train
70090,train
32168,train
46418,train
6612,train
9192,train
23778,train
47108,train
113973,train
64704,train
18396,train
116469,train
105156,train
4442,train
62348,train
15382,train
70224,train
98886,train
10002,train
63225,train
36495,train
122288,train
65504,train
46232,train
7455,train
23317,train
16496,train
23693,train
108940,train
58894,train
17242,train
35184,train
114517,train
39332,train
92194,train
61317,train
18370,train
112265,train
66668,train
103481,train
99882,train
30556,train
68057,train
120241,train
113439,train
15412,train
12205,train
108581,train
56467,train
75093,train
22700,train
14096,train
38985,train
44857,train
91448,train
32647,train
862,train
45713,train
113806,train
30192,train
82579,train
10098,train
74913,train
117195,train
78189,train
62235,train
26605,train
832,train
53661,train
50546,train
4087,train
63055,train
24768,train
4481,train
71231,train
7883,train
66774,train
111517,train
22936,train
92851,train
68642,train
125678,train
19896,train
30552,train
4749,train
96859,train
32526,train
102650,train
27294,train
116000,train
44213,train
58365,train
82427,train
28338,train
75905,train
114576,train
78574,train
1383,train
105218,train
8593,train
90137,train
40820,train
52173,train
61827,train
11676,train
122240,train
103725,train
43430,train
21905,train
114096,train
121828,train
90580,train
108071,train
38285,train
7113,train
26869,train
10014,train
24999,train
2164,train
11911,train
31618,train
101374,train
123154,train
17285,train
95536,train
37921,train
38673,train
65130,train
88685,train
97312,train
39970,train
60695,train
54458,train
72554,train
20844,train
120353,train
114750,train
39575,train
76023,train
21884,train
6148,train
77810,train
2651,train
22950,train
23517,train
119175,train
10056,train
29446,train
111617,train
5167,train
127857,train
63402,train
81639,train
57680,train
91967,train
47217,train
91152,train
65328,train
26587,train
49709,train
40471,train
112566,train
18775,train
70563,train
112149,train
95210,train
277,train
116002,train
63895,train
6402,train
70630,train
13172,train
111442,train
41947,train
118883,train
122064,train
106948,train
32052,train
82310,train
24677,train
4133,train
96251,train
73879,train
2395,train
99051,train
26739,train
17907,train
41511,train
86556,train
59514,train
307,train
67711,train
713,train
71158,train
937,train
75043,train
51902,train
107735,train
3898,train
13340,train
67259,train
121521,train
27295,train
96422,train
18748,train
46032,train
38891,train
82105,train
84287,train
38617,train
40480,train
23659,train
14318,train
126731,train
23897,train
40212,train
70440,train
6368,train
37465,train
61887,train
42009,train
113666,train
89890,train
123369,train
81050,train
79699,train
28448,train
88361,train
102694,train
86764,train
91419,train
59049,train
1985,train
89050,train
43170,train
112444,train
49720,train
64241,train
118756,train
127469,train
99282,train
106498,train
33777,train
4782,train
96227,train
15133,train
65711,train
13122,train
30469,train
103723,train
120441,train
96338,train
8024,train
113080,train
114736,train
58275,train
74614,train
1106,train
112651,train
93367,train
111078,train
12414,train
113301,train
19740,train
95046,train
50123,train
27099,train
97897,train
101848,train
19590,train
49170,train
117724,train
36857,train
54734,train
33160,train
46390,train
86882,train
35415,train
88616,train
7616,train
129743,train
59044,train
24184,train
65481,train
100972,train
100489,train
109586,train
78390,train
39348,train
82015,train
34728,train
4229,train
107422,train
58150,train
29012,train
74484,train
129198,train
71211,train
11553,train
19757,train
82002,train
40160,train
28247,train
85156,train
100290,train
69129,train
121668,train
122695,train
29787,train
96024,train
71024,train
120771,train
67063,train
36834,train
17287,train
31891,train
54038,train
74936,train
116424,train
67078,train
77324,train
64407,train
31924,train
51000,train
49447,train
85326,train
106002,train
29625,train
110049,train
19366,train
98864,train
63090,train
72664,train
28255,train
32,train
3795,train
98806,train
126339,train
38127,train
73808,train
20005,train
49694,train
32339,train
43133,train
72648,train
67594,train
109960,train
107070,train
14446,train
51998,train
54132,train
128664,train
106234,train
52044,train
7709,train
20078,train
54526,train
106394,train
79283,train
91204,train
36961,train
76993,train
39178,train
121493,train
87477,train
90062,train
19397,train
102091,train
6379,train
54927,train
59411,train
126018,train
65133,train
72384,train
32295,train
37692,train
51624,train
89637,train
70804,train
32178,train
76557,train
24840,train
73330,train
106951,train
17802,train
112953,train
54109,train
4685,train
79437,train
42234,train
82758,train
2833,train
115695,train
107852,train
20238,train
91211,train
20335,train
127331,train
16746,train
30628,train
23276,train
19996,train
96137,train
116341,train
76903,train
73297,train
83263,train
30211,train
99102,train
32431,train
22858,train
47765,train
94624,train
85859,train
39689,train
96210,train
111868,train
93546,train
73694,train
72086,train
13735,train
10434,train
117217,train
118269,train
53091,train
73425,train
31856,train
84191,train
62576,train
104184,train
45569,train
19537,train
108520,train
11183,train
8469,train
88920,train
19735,train
8401,train
82374,train
110384,train
8785,train
123591,train
90177,train
27202,train
73379,train
99582,train
106471,train
107996,train
70890,train
114000,train
74656,train
126834,train
88817,train
61892,train
87636,train
72807,train
65750,train
24586,train
106266,train
112846,train
93436,train
88826,train
75280,train
37323,train
98834,train
1853,train
26109,train
23121,train
63341,train
9473,train
57743,train
105880,train
127199,train
35138,train
11556,train
76578,train
75300,train
63311,train
3123,train
87515,train
34409,train
8457,train
20627,train
3324,train
127545,train
95050,train
56048,train
57148,train
10691,train
9580,train
96484,train
16354,train
100595,train
69953,train
91870,train
57495,train
63411,train
29075,train
27313,train
120952,train
89724,train
84208,train
3067,train
57013,train
124773,train
9770,train
39346,train
80307,train
51443,train
31058,train
107764,train
79915,train
39831,train
113549,train
121398,train
99460,train
89599,train
3720,train
30669,train
4561,train
70640,train
115565,train
3157,train
18465,train
30584,train
62908,train
87258,train
50068,train
89684,train
49675,train
59367,train
65441,train
81330,train
129532,train
86589,train
66507,train
18192,train
42483,train
92421,train
96119,train
84609,train
60885,train
16285,train
61844,train
21252,train
105801,train
110309,train
95061,train
49631,train
100883,train
68260,train
23139,train
38992,train
10791,train
35806,train
59616,train
53334,train
106901,train
77176,train
37084,train
100346,train
62515,train
50057,train
460,train
32156,train
86761,train
97350,train
37346,train
64452,train
10103,train
16745,train
55063,train
87918,train
36846,train
108399,train
18932,train
49847,train
124313,train
84894,train
78513,train
92440,train
67180,train
10011,train
1730,train
27448,train
73822,train
8445,train
117306,train
48417,train
106487,train
31817,train
50335,train
92479,train
26652,train
102700,train
61141,train
47681,train
87884,train
120251,train
107239,train
87928,train
14511,train
1320,train
53209,train
37868,train
51079,train
103899,train
127930,train
7821,train
91820,train
41095,train
44907,train
1984,train
32170,train
98639,train
97010,train
115457,train
19007,train
120882,train
70464,train
27543,train
7383,train
56973,train
29831,train
125709,train
41317,train
42985,train
18618,train
12865,train
100731,train
114896,train
17302,train
79481,train
38027,train
85408,train
96934,train
21462,train
102164,train
103714,train
87067,train
20929,train
11916,train
95842,train
82681,train
84927,train
63916,train
85032,train
91977,train
97551,train
28662,train
78782,train
88605,train
4107,train
40485,train
9016,train
17928,train
114067,train
93189,train
101395,train
123346,train
52246,train
29600,train
119537,train
67213,train
88773,train
77917,train
123959,train
43436,train
105097,train
4746,train
30403,train
111636,train
89846,train
63577,train
119055,train
10204,train
88090,train
69645,train
50418,train
90839,train
99139,train
95484,train
62512,train
25721,train
54070,train
70895,train
84489,train
99965,train
75224,train
48169,train
22872,train
65740,train
3733,train
62186,train
85710,train
12894,train
126112,train
112208,train
47993,train
95485,train
75476,train
122833,train
121805,train
30663,train
35852,train
41780,train
50558,train
11855,train
91234,train
87470,train
20442,train
33254,train
96221,train
113755,train
47183,train
35978,train
98051,train
11053,train
21364,train
79721,train
123642,train
57278,train
79360,train
60638,train
91415,train
127316,train
12123,train
22012,train
2225,train
123116,train
124665,train
73701,train
56784,train
11038,train
30848,train
105808,train
55193,train
2920,train
87089,train
12030,train
11351,train
40876,train
61513,train
83996,train
81357,train
114390,train
8769,train
129650,train
41409,train
68866,train
21968,train
62943,train
97628,train
106665,train
66099,train
103981,train
17694,train
15604,train
75981,train
5695,train
104401,train
1822,train
40264,train
37445,train
67848,train
1022,train
62312,train
32834,train
78347,train
102518,train
93211,train
24433,train
55140,train
16903,train
73888,train
17702,train
32439,train
45387,train
